id,date,week,timeSlot,holiday,rrr,windSpeed,Vt6,Vt5,Vt4,Vt3,Vt2,Vt1,Vt
1408,5,6,256,1,0,3.6,37.77,41.48,38.34,43.91,44.6,40.86,46.13
1409,5,6,257,1,0,3.6,41.48,38.34,43.91,44.6,40.86,46.13,39.61
1410,5,6,258,1,0,3.6,38.34,43.91,44.6,40.86,46.13,39.61,37.48
1411,5,6,259,1,0,3.6,43.91,44.6,40.86,46.13,39.61,37.48,43.34
1412,5,6,260,1,0,3.6,44.6,40.86,46.13,39.61,37.48,43.34,43.49
1413,5,6,261,1,0,3.6,40.86,46.13,39.61,37.48,43.34,43.49,39.76
1414,5,6,262,1,0,3.6,46.13,39.61,37.48,43.34,43.49,39.76,43.3
1415,5,6,263,1,0,3.6,39.61,37.48,43.34,43.49,39.76,43.3,46.67
1416,5,6,264,1,0,3.6,37.48,43.34,43.49,39.76,43.3,46.67,49.44
1417,5,6,265,1,0,3.6,43.34,43.49,39.76,43.3,46.67,49.44,49.33
1418,5,6,266,1,0,3.6,43.49,39.76,43.3,46.67,49.44,49.33,43.04
1419,5,6,267,1,0,3.6,39.76,43.3,46.67,49.44,49.33,43.04,41.07
1420,5,6,268,1,0,3.6,43.3,46.67,49.44,49.33,43.04,41.07,45.34
1421,5,6,269,1,0,3.6,46.67,49.44,49.33,43.04,41.07,45.34,52.97
1422,5,6,270,1,0,3.6,49.44,49.33,43.04,41.07,45.34,52.97,47.4
1423,5,6,271,1,0,3.6,49.33,43.04,41.07,45.34,52.97,47.4,52.64
1424,5,6,272,1,0,3.6,43.04,41.07,45.34,52.97,47.4,52.64,52.6
1425,5,6,273,1,0,3.6,41.07,45.34,52.97,47.4,52.64,52.6,50.44
1426,5,6,274,1,0,3.6,45.34,52.97,47.4,52.64,52.6,50.44,45.66
1427,5,6,275,1,0,3.6,52.97,47.4,52.64,52.6,50.44,45.66,45.13
1428,5,6,276,1,0,3.6,47.4,52.64,52.6,50.44,45.66,45.13,42.3
1429,5,6,277,1,0,3.6,52.64,52.6,50.44,45.66,45.13,42.3,48.62
1430,5,6,278,1,0,3.6,52.6,50.44,45.66,45.13,42.3,48.62,53.29
1431,5,6,279,1,0,3.6,50.44,45.66,45.13,42.3,48.62,53.29,51.03
1432,5,6,280,1,0,3.6,45.66,45.13,42.3,48.62,53.29,51.03,50.98
1433,5,6,281,1,0,3.6,45.13,42.3,48.62,53.29,51.03,50.98,46.73
1434,5,6,282,1,0,3.6,42.3,48.62,53.29,51.03,50.98,46.73,53.18
1435,5,6,283,1,0,3.6,48.62,53.29,51.03,50.98,46.73,53.18,48.9
1436,5,6,284,1,0,3.6,53.29,51.03,50.98,46.73,53.18,48.9,52.32
1437,5,6,285,1,0,3.6,51.03,50.98,46.73,53.18,48.9,52.32,53.1
1438,5,6,286,1,0,3.6,50.98,46.73,53.18,48.9,52.32,53.1,49.27
1439,5,6,287,1,0,3.6,46.73,53.18,48.9,52.32,53.1,49.27,47.39
1440,5,6,288,1,0,3.6,53.18,48.9,52.32,53.1,49.27,47.39,50.72
1441,6,7,1,1,0,3.6,48.9,52.32,53.1,49.27,47.39,50.72,59.2
1442,6,7,2,1,0,3.6,52.32,53.1,49.27,47.39,50.72,59.2,55.69
1443,6,7,3,1,0,3.6,53.1,49.27,47.39,50.72,59.2,55.69,52.17
1444,6,7,4,1,0,3.6,49.27,47.39,50.72,59.2,55.69,52.17,44.77
1445,6,7,5,1,0,3.6,47.39,50.72,59.2,55.69,52.17,44.77,55.94
1446,6,7,6,1,0,3.6,50.72,59.2,55.69,52.17,44.77,55.94,50.08
1447,6,7,7,1,0,3.6,59.2,55.69,52.17,44.77,55.94,50.08,51.87
1448,6,7,8,1,0,3.6,55.69,52.17,44.77,55.94,50.08,51.87,37.23
1449,6,7,9,1,0,3.6,52.17,44.77,55.94,50.08,51.87,37.23,59.4
1450,6,7,10,1,0,3.6,44.77,55.94,50.08,51.87,37.23,59.4,54.66
1451,6,7,11,1,0,3.6,55.94,50.08,51.87,37.23,59.4,54.66,48.64
1452,6,7,12,1,0,3.6,50.08,51.87,37.23,59.4,54.66,48.64,55.81
1453,6,7,13,1,0,3.6,51.87,37.23,59.4,54.66,48.64,55.81,52.29
1454,6,7,14,1,0,3.6,37.23,59.4,54.66,48.64,55.81,52.29,55.2
1455,6,7,15,1,0,3.6,59.4,54.66,48.64,55.81,52.29,55.2,55.02
1456,6,7,16,1,0,3.6,54.66,48.64,55.81,52.29,55.2,55.02,64.26
1457,6,7,17,1,0,3.6,48.64,55.81,52.29,55.2,55.02,64.26,59.92
1458,6,7,18,1,0,3.6,55.81,52.29,55.2,55.02,64.26,59.92,48.8
1459,6,7,19,1,0,3.6,52.29,55.2,55.02,64.26,59.92,48.8,45.19
1460,6,7,20,1,0,3.6,55.2,55.02,64.26,59.92,48.8,45.19,54.4
1461,6,7,21,1,0,3.6,55.02,64.26,59.92,48.8,45.19,54.4,61.13
1462,6,7,22,1,0,3.6,64.26,59.92,48.8,45.19,54.4,61.13,61.81
1463,6,7,23,1,0,3.6,59.92,48.8,45.19,54.4,61.13,61.81,43.01
1464,6,7,24,1,0,3.6,48.8,45.19,54.4,61.13,61.81,43.01,48.27
1465,6,7,25,1,0,3.6,45.19,54.4,61.13,61.81,43.01,48.27,54.59
1466,6,7,26,1,0,3.6,54.4,61.13,61.81,43.01,48.27,54.59,60.91
1467,6,7,27,1,0,3.6,61.13,61.81,43.01,48.27,54.59,60.91,69.37
1468,6,7,28,1,0,3.6,61.81,43.01,48.27,54.59,60.91,69.37,60.3
1469,6,7,29,1,0,3.6,43.01,48.27,54.59,60.91,69.37,60.3,50.4
1470,6,7,30,1,0,3.6,48.27,54.59,60.91,69.37,60.3,50.4,47.1
1471,6,7,31,1,0,3.6,54.59,60.91,69.37,60.3,50.4,47.1,48.41
1472,6,7,32,1,0,3.6,60.91,69.37,60.3,50.4,47.1,48.41,57.34
1473,6,7,33,1,0,3.6,69.37,60.3,50.4,47.1,48.41,57.34,54
1474,6,7,34,1,0,3.6,60.3,50.4,47.1,48.41,57.34,54,45.7
1475,6,7,35,1,0,3.6,50.4,47.1,48.41,57.34,54,45.7,50
1476,6,7,36,1,0,3.6,47.1,48.41,57.34,54,45.7,50,52.3
1477,6,7,37,1,0,3.6,48.41,57.34,54,45.7,50,52.3,54.6
1478,6,7,38,1,0,3.6,57.34,54,45.7,50,52.3,54.6,51.3
1479,6,7,39,1,0,3.6,54,45.7,50,52.3,54.6,51.3,53.89
1480,6,7,40,1,0,3.6,45.7,50,52.3,54.6,51.3,53.89,56.36
1481,6,7,41,1,0,3.6,50,52.3,54.6,51.3,53.89,56.36,58.82
1482,6,7,42,1,0,3.6,52.3,54.6,51.3,53.89,56.36,58.82,54.8
1483,6,7,43,1,0,3.6,54.6,51.3,53.89,56.36,58.82,54.8,59.87
1484,6,7,44,1,0,3.6,51.3,53.89,56.36,58.82,54.8,59.87,64.94
1485,6,7,45,1,0,3.6,53.89,56.36,58.82,54.8,59.87,64.94,75.32
1486,6,7,46,1,0,3.6,56.36,58.82,54.8,59.87,64.94,75.32,56.4
1487,6,7,47,1,0,3.6,58.82,54.8,59.87,64.94,75.32,56.4,46.95
1488,6,7,48,1,0,3.6,54.8,59.87,64.94,75.32,56.4,46.95,51.96
1489,6,7,49,1,0,3.6,59.87,64.94,75.32,56.4,46.95,51.96,56.2
1490,6,7,50,1,0,3.6,64.94,75.32,56.4,46.95,51.96,56.2,60.44
1491,6,7,51,1,0,3.6,75.32,56.4,46.95,51.96,56.2,60.44,47.1
1492,6,7,52,1,0,3.6,56.4,46.95,51.96,56.2,60.44,47.1,55.47
1493,6,7,53,1,0,3.6,46.95,51.96,56.2,60.44,47.1,55.47,53.17
1494,6,7,54,1,0,3.6,51.96,56.2,60.44,47.1,55.47,53.17,46.2
1495,6,7,55,1,0,3.6,56.2,60.44,47.1,55.47,53.17,46.2,46.9
1496,6,7,56,1,0,3.6,60.44,47.1,55.47,53.17,46.2,46.9,59.39
1497,6,7,57,1,0,3.6,47.1,55.47,53.17,46.2,46.9,59.39,55.6
1498,6,7,58,1,0,3.6,55.47,53.17,46.2,46.9,59.39,55.6,67.23
1499,6,7,59,1,0,3.6,53.17,46.2,46.9,59.39,55.6,67.23,64.41
1500,6,7,60,1,0,3.6,46.2,46.9,59.39,55.6,67.23,64.41,54.59
1501,6,7,61,1,0,3.6,46.9,59.39,55.6,67.23,64.41,54.59,57.1
1502,6,7,62,1,0,3.6,59.39,55.6,67.23,64.41,54.59,57.1,59.6
1503,6,7,63,1,0,3.6,55.6,67.23,64.41,54.59,57.1,59.6,49.53
1504,6,7,64,1,0,3.6,67.23,64.41,54.59,57.1,59.6,49.53,50.03
1505,6,7,65,1,0,3.6,64.41,54.59,57.1,59.6,49.53,50.03,52.37
1506,6,7,66,1,0,3.6,54.59,57.1,59.6,49.53,50.03,52.37,54.7
1507,6,7,67,1,0,3.6,57.1,59.6,49.53,50.03,52.37,54.7,56.55
1508,6,7,68,1,0,3.6,59.6,49.53,50.03,52.37,54.7,56.55,58.4
1509,6,7,69,1,0,3.6,49.53,50.03,52.37,54.7,56.55,58.4,55.19
1510,6,7,70,1,0,3.6,50.03,52.37,54.7,56.55,58.4,55.19,55.11
1511,6,7,71,1,0,3.6,52.37,54.7,56.55,58.4,55.19,55.11,55.02
1512,6,7,72,1,0,3.6,54.7,56.55,58.4,55.19,55.11,55.02,53.87
1513,6,7,73,1,0,3.6,56.55,58.4,55.19,55.11,55.02,53.87,53.29
1514,6,7,74,1,0,3.6,58.4,55.19,55.11,55.02,53.87,53.29,52.71
1515,6,7,75,1,0,3.6,55.19,55.11,55.02,53.87,53.29,52.71,55.59
1516,6,7,76,1,0,3.6,55.11,55.02,53.87,53.29,52.71,55.59,53.22
1517,6,7,77,1,0,3.6,55.02,53.87,53.29,52.71,55.59,53.22,50.84
1518,6,7,78,1,0,3.6,53.87,53.29,52.71,55.59,53.22,50.84,56
1519,6,7,79,1,0,3.6,53.29,52.71,55.59,53.22,50.84,56,58.03
1520,6,7,80,1,0,3.6,52.71,55.59,53.22,50.84,56,58.03,64.03
1521,6,7,81,1,0,3.6,55.59,53.22,50.84,56,58.03,64.03,54.3
1522,6,7,82,1,0,3.6,53.22,50.84,56,58.03,64.03,54.3,39.96
1523,6,7,83,1,0,3.6,50.84,56,58.03,64.03,54.3,39.96,50.71
1524,6,7,84,1,0,3.6,56,58.03,64.03,54.3,39.96,50.71,38.4
1525,6,7,85,1,0,3.6,58.03,64.03,54.3,39.96,50.71,38.4,47.42
1526,6,7,86,1,0,3.6,64.03,54.3,39.96,50.71,38.4,47.42,52.7
1527,6,7,87,1,0,3.6,54.3,39.96,50.71,38.4,47.42,52.7,48.3
1528,6,7,88,1,0,3.6,39.96,50.71,38.4,47.42,52.7,48.3,43.22
1529,6,7,89,1,0,3.6,50.71,38.4,47.42,52.7,48.3,43.22,48.73
1530,6,7,90,1,0,3.6,38.4,47.42,52.7,48.3,43.22,48.73,55.3
1531,6,7,91,1,0,3.6,47.42,52.7,48.3,43.22,48.73,55.3,47.95
1532,6,7,92,1,0,3.6,52.7,48.3,43.22,48.73,55.3,47.95,51.88
1533,6,7,93,1,0,3.6,48.3,43.22,48.73,55.3,47.95,51.88,46.96
1534,6,7,94,1,0,3.6,43.22,48.73,55.3,47.95,51.88,46.96,50.29
1535,6,7,95,1,0,3.6,48.73,55.3,47.95,51.88,46.96,50.29,53.7
1536,6,7,96,1,0,3.6,55.3,47.95,51.88,46.96,50.29,53.7,43.46
1537,6,7,97,1,0,3.6,47.95,51.88,46.96,50.29,53.7,43.46,45.43
1538,6,7,98,1,0,3.6,51.88,46.96,50.29,53.7,43.46,45.43,50.52
1539,6,7,99,1,0,3.6,46.96,50.29,53.7,43.46,45.43,50.52,48.07
1540,6,7,100,1,0,3.6,50.29,53.7,43.46,45.43,50.52,48.07,45.95
1541,6,7,101,1,0,3.6,53.7,43.46,45.43,50.52,48.07,45.95,43.81
1542,6,7,102,1,0,3.6,43.46,45.43,50.52,48.07,45.95,43.81,46.92
1543,6,7,103,1,0,3.6,45.43,50.52,48.07,45.95,43.81,46.92,47.01
1544,6,7,104,1,0,3.6,50.52,48.07,45.95,43.81,46.92,47.01,42.43
1545,6,7,105,1,0,3.6,48.07,45.95,43.81,46.92,47.01,42.43,34.11
1546,6,7,106,1,0,3.6,45.95,43.81,46.92,47.01,42.43,34.11,37.7
1547,6,7,107,1,0,3.6,43.81,46.92,47.01,42.43,34.11,37.7,42.29
1548,6,7,108,1,0,3.6,46.92,47.01,42.43,34.11,37.7,42.29,45.99
1549,6,7,109,1,0.05,3.6,47.01,42.43,34.11,37.7,42.29,45.99,49.89
1550,6,7,110,1,0.05,3.6,42.43,34.11,37.7,42.29,45.99,49.89,43.09
1551,6,7,111,1,0.05,3.6,34.11,37.7,42.29,45.99,49.89,43.09,45.66
1552,6,7,112,1,0.05,3.6,37.7,42.29,45.99,49.89,43.09,45.66,42.51
1553,6,7,113,1,0.05,3.6,42.29,45.99,49.89,43.09,45.66,42.51,44.41
1554,6,7,114,1,0.05,3.6,45.99,49.89,43.09,45.66,42.51,44.41,40.43
1555,6,7,115,1,0.05,3.6,49.89,43.09,45.66,42.51,44.41,40.43,35.67
1556,6,7,116,1,0.05,3.6,43.09,45.66,42.51,44.41,40.43,35.67,41.93
1557,6,7,117,1,0.05,3.6,45.66,42.51,44.41,40.43,35.67,41.93,25.81
1558,6,7,118,1,0.05,3.6,42.51,44.41,40.43,35.67,41.93,25.81,27.21
1559,6,7,119,1,0.05,3.6,44.41,40.43,35.67,41.93,25.81,27.21,36.46
1560,6,7,120,1,0.05,3.6,40.43,35.67,41.93,25.81,27.21,36.46,43.73
1561,6,7,121,1,0.05,3.6,35.67,41.93,25.81,27.21,36.46,43.73,46.96
1562,6,7,122,1,0.05,3.6,41.93,25.81,27.21,36.46,43.73,46.96,36.97
1563,6,7,123,1,0.05,3.6,25.81,27.21,36.46,43.73,46.96,36.97,32.71
1564,6,7,124,1,0.05,3.6,27.21,36.46,43.73,46.96,36.97,32.71,10.16
1565,6,7,125,1,0.05,3.6,36.46,43.73,46.96,36.97,32.71,10.16,7.46
1566,6,7,126,1,0.05,3.6,43.73,46.96,36.97,32.71,10.16,7.46,8.42
1567,6,7,127,1,0.05,3.6,46.96,36.97,32.71,10.16,7.46,8.42,8.11
1568,6,7,128,1,0.05,3.6,36.97,32.71,10.16,7.46,8.42,8.11,5.91
1569,6,7,129,1,0.05,3.6,32.71,10.16,7.46,8.42,8.11,5.91,7.1
1570,6,7,130,1,0.05,3.6,10.16,7.46,8.42,8.11,5.91,7.1,22.07
1571,6,7,131,1,0.05,3.6,7.46,8.42,8.11,5.91,7.1,22.07,14.9
1572,6,7,132,1,0.05,3.6,8.42,8.11,5.91,7.1,22.07,14.9,9.06
1573,6,7,133,1,0.05,3.6,8.11,5.91,7.1,22.07,14.9,9.06,21.73
1574,6,7,134,1,0.05,3.6,5.91,7.1,22.07,14.9,9.06,21.73,25.02
1575,6,7,135,1,0.05,3.6,7.1,22.07,14.9,9.06,21.73,25.02,40.73
1576,6,7,136,1,0.05,3.6,22.07,14.9,9.06,21.73,25.02,40.73,41.41
1577,6,7,137,1,0.05,3.6,14.9,9.06,21.73,25.02,40.73,41.41,41.21
1578,6,7,138,1,0.05,3.6,9.06,21.73,25.02,40.73,41.41,41.21,37.61
1579,6,7,139,1,0.05,3.6,21.73,25.02,40.73,41.41,41.21,37.61,43.68
1580,6,7,140,1,0.05,3.6,25.02,40.73,41.41,41.21,37.61,43.68,46.72
1581,6,7,141,1,0.05,3.6,40.73,41.41,41.21,37.61,43.68,46.72,47.47
1582,6,7,142,1,0.05,3.6,41.41,41.21,37.61,43.68,46.72,47.47,40.69
1583,6,7,143,1,0.05,3.6,41.21,37.61,43.68,46.72,47.47,40.69,37.14
1584,6,7,144,1,0.05,3.6,37.61,43.68,46.72,47.47,40.69,37.14,42.6
1585,6,7,145,1,0,3.6,43.68,46.72,47.47,40.69,37.14,42.6,36.68
1586,6,7,146,1,0,3.6,46.72,47.47,40.69,37.14,42.6,36.68,44.23
1587,6,7,147,1,0,3.6,47.47,40.69,37.14,42.6,36.68,44.23,47.96
1588,6,7,148,1,0,3.6,40.69,37.14,42.6,36.68,44.23,47.96,47.84
1589,6,7,149,1,0,3.6,37.14,42.6,36.68,44.23,47.96,47.84,40.75
1590,6,7,150,1,0,3.6,42.6,36.68,44.23,47.96,47.84,40.75,43.97
1591,6,7,151,1,0,3.6,36.68,44.23,47.96,47.84,40.75,43.97,51.32
1592,6,7,152,1,0,3.6,44.23,47.96,47.84,40.75,43.97,51.32,44.82
1593,6,7,153,1,0,3.6,47.96,47.84,40.75,43.97,51.32,44.82,43.63
1594,6,7,154,1,0,3.6,47.84,40.75,43.97,51.32,44.82,43.63,40.44
1595,6,7,155,1,0,3.6,40.75,43.97,51.32,44.82,43.63,40.44,42.6
1596,6,7,156,1,0,3.6,43.97,51.32,44.82,43.63,40.44,42.6,37.38
1597,6,7,157,1,0,3.6,51.32,44.82,43.63,40.44,42.6,37.38,46.13
1598,6,7,158,1,0,3.6,44.82,43.63,40.44,42.6,37.38,46.13,45.36
1599,6,7,159,1,0,3.6,43.63,40.44,42.6,37.38,46.13,45.36,44.99
1600,6,7,160,1,0,3.6,40.44,42.6,37.38,46.13,45.36,44.99,36.2
1601,6,7,161,1,0,3.6,42.6,37.38,46.13,45.36,44.99,36.2,28.89
1602,6,7,162,1,0,3.6,37.38,46.13,45.36,44.99,36.2,28.89,17.65
1603,6,7,163,1,0,3.6,46.13,45.36,44.99,36.2,28.89,17.65,11.95
1604,6,7,164,1,0,3.6,45.36,44.99,36.2,28.89,17.65,11.95,17.67
1605,6,7,165,1,0,3.6,44.99,36.2,28.89,17.65,11.95,17.67,22.69
1606,6,7,166,1,0,3.6,36.2,28.89,17.65,11.95,17.67,22.69,8.26
1607,6,7,167,1,0,3.6,28.89,17.65,11.95,17.67,22.69,8.26,8.41
1608,6,7,168,1,0,3.6,17.65,11.95,17.67,22.69,8.26,8.41,7.75
1609,6,7,169,1,0,3.6,11.95,17.67,22.69,8.26,8.41,7.75,8.11
1610,6,7,170,1,0,3.6,17.67,22.69,8.26,8.41,7.75,8.11,9.8
1611,6,7,171,1,0,3.6,22.69,8.26,8.41,7.75,8.11,9.8,13.82
1612,6,7,172,1,0,3.6,8.26,8.41,7.75,8.11,9.8,13.82,10.74
1613,6,7,173,1,0,3.6,8.41,7.75,8.11,9.8,13.82,10.74,18.64
1614,6,7,174,1,0,3.6,7.75,8.11,9.8,13.82,10.74,18.64,11.78
1615,6,7,175,1,0,3.6,8.11,9.8,13.82,10.74,18.64,11.78,22.73
1616,6,7,176,1,0,3.6,9.8,13.82,10.74,18.64,11.78,22.73,26.41
1617,6,7,177,1,0,3.6,13.82,10.74,18.64,11.78,22.73,26.41,10.73
1618,6,7,178,1,0,3.6,10.74,18.64,11.78,22.73,26.41,10.73,7.52
1619,6,7,179,1,0,3.6,18.64,11.78,22.73,26.41,10.73,7.52,9.94
1620,6,7,180,1,0,3.6,11.78,22.73,26.41,10.73,7.52,9.94,12.29
1621,6,7,181,1,5,3.6,22.73,26.41,10.73,7.52,9.94,12.29,13.24
1622,6,7,182,1,5,3.6,26.41,10.73,7.52,9.94,12.29,13.24,13.38
1623,6,7,183,1,5,3.6,10.73,7.52,9.94,12.29,13.24,13.38,8.75
1624,6,7,184,1,5,3.6,7.52,9.94,12.29,13.24,13.38,8.75,14.31
1625,6,7,185,1,5,3.6,9.94,12.29,13.24,13.38,8.75,14.31,23.71
1626,6,7,186,1,5,3.6,12.29,13.24,13.38,8.75,14.31,23.71,27.44
1627,6,7,187,1,5,3.6,13.24,13.38,8.75,14.31,23.71,27.44,17.97
1628,6,7,188,1,5,3.6,13.38,8.75,14.31,23.71,27.44,17.97,11.97
1629,6,7,189,1,5,3.6,8.75,14.31,23.71,27.44,17.97,11.97,8.77
1630,6,7,190,1,5,3.6,14.31,23.71,27.44,17.97,11.97,8.77,7.95
1631,6,7,191,1,5,3.6,23.71,27.44,17.97,11.97,8.77,7.95,22.77
1632,6,7,192,1,5,3.6,27.44,17.97,11.97,8.77,7.95,22.77,31.68
1633,6,7,193,1,5,3.6,17.97,11.97,8.77,7.95,22.77,31.68,28.16
1634,6,7,194,1,5,3.6,11.97,8.77,7.95,22.77,31.68,28.16,24.3
1635,6,7,195,1,5,3.6,8.77,7.95,22.77,31.68,28.16,24.3,19.72
1636,6,7,196,1,5,3.6,7.95,22.77,31.68,28.16,24.3,19.72,41.88
1637,6,7,197,1,5,3.6,22.77,31.68,28.16,24.3,19.72,41.88,50.22
1638,6,7,198,1,5,3.6,31.68,28.16,24.3,19.72,41.88,50.22,47.19
1639,6,7,199,1,5,3.6,28.16,24.3,19.72,41.88,50.22,47.19,48.15
1640,6,7,200,1,5,3.6,24.3,19.72,41.88,50.22,47.19,48.15,38.4
1641,6,7,201,1,5,3.6,19.72,41.88,50.22,47.19,48.15,38.4,32.22
1642,6,7,202,1,5,3.6,41.88,50.22,47.19,48.15,38.4,32.22,32.04
1643,6,7,203,1,5,3.6,50.22,47.19,48.15,38.4,32.22,32.04,28.9
1644,6,7,204,1,5,3.6,47.19,48.15,38.4,32.22,32.04,28.9,21.63
1645,6,7,205,1,5,3.6,48.15,38.4,32.22,32.04,28.9,21.63,33.36
1646,6,7,206,1,5,3.6,38.4,32.22,32.04,28.9,21.63,33.36,44.22
1647,6,7,207,1,5,3.6,32.22,32.04,28.9,21.63,33.36,44.22,39.62
1648,6,7,208,1,5,3.6,32.04,28.9,21.63,33.36,44.22,39.62,38.53
1649,6,7,209,1,5,3.6,28.9,21.63,33.36,44.22,39.62,38.53,34.42
1650,6,7,210,1,5,3.6,21.63,33.36,44.22,39.62,38.53,34.42,45.54
1651,6,7,211,1,5,3.6,33.36,44.22,39.62,38.53,34.42,45.54,29.56
1652,6,7,212,1,5,3.6,44.22,39.62,38.53,34.42,45.54,29.56,17.9
1653,6,7,213,1,5,3.6,39.62,38.53,34.42,45.54,29.56,17.9,10.46
1654,6,7,214,1,5,3.6,38.53,34.42,45.54,29.56,17.9,10.46,14.25
1655,6,7,215,1,5,3.6,34.42,45.54,29.56,17.9,10.46,14.25,6.66
1656,6,7,216,1,5,3.6,45.54,29.56,17.9,10.46,14.25,6.66,14.55
1657,6,7,217,1,7.3,7.2,29.56,17.9,10.46,14.25,6.66,14.55,15.99
1658,6,7,218,1,7.3,7.2,17.9,10.46,14.25,6.66,14.55,15.99,7.23
1659,6,7,219,1,7.3,7.2,10.46,14.25,6.66,14.55,15.99,7.23,11.76
1660,6,7,220,1,7.3,7.2,14.25,6.66,14.55,15.99,7.23,11.76,12.02
1661,6,7,221,1,7.3,7.2,6.66,14.55,15.99,7.23,11.76,12.02,9.47
1662,6,7,222,1,7.3,7.2,14.55,15.99,7.23,11.76,12.02,9.47,14.28
1663,6,7,223,1,7.3,7.2,15.99,7.23,11.76,12.02,9.47,14.28,13.86
1664,6,7,224,1,7.3,7.2,7.23,11.76,12.02,9.47,14.28,13.86,10.66
1665,6,7,225,1,7.3,7.2,11.76,12.02,9.47,14.28,13.86,10.66,12.22
1666,6,7,226,1,7.3,7.2,12.02,9.47,14.28,13.86,10.66,12.22,29.57
1667,6,7,227,1,7.3,7.2,9.47,14.28,13.86,10.66,12.22,29.57,37.56
1668,6,7,228,1,7.3,7.2,14.28,13.86,10.66,12.22,29.57,37.56,46.38
1669,6,7,229,1,7.3,7.2,13.86,10.66,12.22,29.57,37.56,46.38,45.6
1670,6,7,230,1,7.3,7.2,10.66,12.22,29.57,37.56,46.38,45.6,43.4
1671,6,7,231,1,7.3,7.2,12.22,29.57,37.56,46.38,45.6,43.4,38.96
1672,6,7,232,1,7.3,7.2,29.57,37.56,46.38,45.6,43.4,38.96,32.77
1673,6,7,233,1,7.3,7.2,37.56,46.38,45.6,43.4,38.96,32.77,35.97
1674,6,7,234,1,7.3,7.2,46.38,45.6,43.4,38.96,32.77,35.97,27.2
1675,6,7,235,1,7.3,7.2,45.6,43.4,38.96,32.77,35.97,27.2,18.6
1676,6,7,236,1,7.3,7.2,43.4,38.96,32.77,35.97,27.2,18.6,10.91
1677,6,7,237,1,7.3,7.2,38.96,32.77,35.97,27.2,18.6,10.91,11.81
1678,6,7,238,1,7.3,7.2,32.77,35.97,27.2,18.6,10.91,11.81,11.25
1679,6,7,239,1,7.3,7.2,35.97,27.2,18.6,10.91,11.81,11.25,9.11
1680,6,7,240,1,7.3,7.2,27.2,18.6,10.91,11.81,11.25,9.11,5.76
1681,6,7,241,1,7.3,7.2,18.6,10.91,11.81,11.25,9.11,5.76,5.38
1682,6,7,242,1,7.3,7.2,10.91,11.81,11.25,9.11,5.76,5.38,6.67
1683,6,7,243,1,7.3,7.2,11.81,11.25,9.11,5.76,5.38,6.67,14.94
1684,6,7,244,1,7.3,7.2,11.25,9.11,5.76,5.38,6.67,14.94,26.06
1685,6,7,245,1,7.3,7.2,9.11,5.76,5.38,6.67,14.94,26.06,38.42
1686,6,7,246,1,7.3,7.2,5.76,5.38,6.67,14.94,26.06,38.42,36.93
1687,6,7,247,1,7.3,7.2,5.38,6.67,14.94,26.06,38.42,36.93,29.83
1688,6,7,248,1,7.3,7.2,6.67,14.94,26.06,38.42,36.93,29.83,28.4
1689,6,7,249,1,7.3,7.2,14.94,26.06,38.42,36.93,29.83,28.4,32.65
1690,6,7,250,1,7.3,7.2,26.06,38.42,36.93,29.83,28.4,32.65,31.81
1691,6,7,251,1,7.3,7.2,38.42,36.93,29.83,28.4,32.65,31.81,43.48
1692,6,7,252,1,7.3,7.2,36.93,29.83,28.4,32.65,31.81,43.48,44.85
1693,6,7,253,1,7.6,3.6,29.83,28.4,32.65,31.81,43.48,44.85,46.5
1694,6,7,254,1,7.6,3.6,28.4,32.65,31.81,43.48,44.85,46.5,34.35
1695,6,7,255,1,7.6,3.6,32.65,31.81,43.48,44.85,46.5,34.35,27.28
1696,6,7,256,1,7.6,3.6,31.81,43.48,44.85,46.5,34.35,27.28,37.31
1697,6,7,257,1,7.6,3.6,43.48,44.85,46.5,34.35,27.28,37.31,41.44
1698,6,7,258,1,7.6,3.6,44.85,46.5,34.35,27.28,37.31,41.44,44.64
1699,6,7,259,1,7.6,3.6,46.5,34.35,27.28,37.31,41.44,44.64,47.35
1700,6,7,260,1,7.6,3.6,34.35,27.28,37.31,41.44,44.64,47.35,39.76
1701,6,7,261,1,7.6,3.6,27.28,37.31,41.44,44.64,47.35,39.76,37.42
1702,6,7,262,1,7.6,3.6,37.31,41.44,44.64,47.35,39.76,37.42,37.36
1703,6,7,263,1,7.6,3.6,41.44,44.64,47.35,39.76,37.42,37.36,50.05
1704,6,7,264,1,7.6,3.6,44.64,47.35,39.76,37.42,37.36,50.05,44.34
1705,6,7,265,1,7.6,3.6,47.35,39.76,37.42,37.36,50.05,44.34,44.7
1706,6,7,266,1,7.6,3.6,39.76,37.42,37.36,50.05,44.34,44.7,44.55
1707,6,7,267,1,7.6,3.6,37.42,37.36,50.05,44.34,44.7,44.55,46.53
1708,6,7,268,1,7.6,3.6,37.36,50.05,44.34,44.7,44.55,46.53,35.15
1709,6,7,269,1,7.6,3.6,50.05,44.34,44.7,44.55,46.53,35.15,47.86
1710,6,7,270,1,7.6,3.6,44.34,44.7,44.55,46.53,35.15,47.86,43.29
1711,6,7,271,1,7.6,3.6,44.7,44.55,46.53,35.15,47.86,43.29,45.05
1712,6,7,272,1,7.6,3.6,44.55,46.53,35.15,47.86,43.29,45.05,42.2
1713,6,7,273,1,7.6,3.6,46.53,35.15,47.86,43.29,45.05,42.2,50.17
